Ticket_ID,Date,Time_HM,Agent,Category,Subcategory,Status,Wait_Time_Sec,Talk_Time_Sec,Hold_Time_Sec,RNA_Accident,CSAT_Score
100980,2025-12-05,00:00,Alex,Sale,How to purchase?,Solved,189,509,86,No,5
100981,2026-01-29,00:00,Elena,Installation or Uninstallation,How to install?,Solved,211,291,129,No,5
100982,2026-01-19,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,33,478,91,No,3
100983,2026-02-03,00:00,Alex,Sale,Mistyped email,Solved,28,523,0,No,3
100984,2026-01-02,00:00,Anna,Installation or Uninstallation,How to install?,Solved,23,321,582,No,9
100985,2026-02-18,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,55,532,265,No,
100986,2026-01-07,00:00,Igor,Sale,How to purchase?,Solved,27,510,0,No,3
100987,2026-01-19,00:00,Igor,Activating and Licensing,Key blocked,Solved,65,413,576,No,
100988,2026-02-21,00:00,Elena,Sale,Refund: Other Reason/Unknown,Waiting for user info,9,404,0,No,
100989,2026-01-29,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,42,509,423,No,
100990,2025-12-10,00:00,Sveta,Activating and Licensing,Key blocked,Solved,176,364,107,No,7
100991,2025-12-17,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,117,225,60,No,5
100992,2026-01-05,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,54,220,413,No,8
100993,2025-12-12,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Solved,36,264,0,No,
100994,2025-12-29,00:00,Maria,Sale,How to purchase?,Escalated (In progress),13,392,439,No,6
100995,2025-12-23,00:00,Sveta,Activating and Licensing,Key blocked,Solved,44,419,95,No,
100996,2026-01-20,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Solved,45,115,0,No,7
100997,2026-01-26,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,13,490,571,No,
100998,2025-12-30,00:00,Sveta,Activating and Licensing,Activating by assigning license,Waiting for user info,76,255,89,No,
100999,2025-12-09,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,42,317,120,No,
101000,2026-01-14,00:00,Alex,Activating and Licensing,Key blocked,Waiting for user info,36,432,116,No,
101001,2026-02-03,00:00,Igor,Activating and Licensing,Activating by assigning license,Waiting for user info,13,467,436,No,3
101002,2025-12-29,00:00,Anna,Sale,How to purchase?,Waiting for user info,112,345,0,No,2
101003,2025-12-18,00:00,Igor,Sale,Mistyped email,Solved,28,442,0,No,6
101004,2026-01-19,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,42,374,54,No,
101005,2026-01-17,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,85,384,136,No,
101006,2025-12-01,00:00,Elena,Sale,How to purchase?,Solved,57,299,0,No,9
101007,2025-12-25,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,12,116,60,No,
101008,2026-01-19,00:00,Anna,Activating and Licensing,Key blocked,Solved,36,403,434,No,9
101009,2026-01-16,00:00,Sveta,Installation or Uninstallation,How to install?,Escalated (In progress),15,308,147,No,7
101010,2025-12-11,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,177,360,64,No,5
101011,2026-01-29,00:00,Elena,Sale,How to purchase?,Solved,42,339,0,No,7
101012,2025-12-17,00:00,Anna,Sale,How to purchase?,Solved,32,323,0,No,
101013,2026-02-17,00:00,Maria,Sale,How to purchase?,Solved,120,347,0,No,
101014,2026-01-05,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,15,308,64,No,7
101015,2025-12-19,00:00,Alex,Activating and Licensing,Activating by assigning license,Waiting for user info,22,495,123,No,
101016,2026-02-20,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,91,215,281,No,6
101017,2026-01-01,00:00,Anna,Activating and Licensing,Key blocked,Solved,19,325,137,No,9
101018,2025-12-30,00:00,Maria,Installation or Uninstallation,How to install?,Escalated (In progress),14,364,588,No,5
101019,2026-02-02,00:00,Sveta,Sale,Mistyped email,Waiting for user info,245,358,0,No,8
101020,2025-12-25,00:00,Dmitriy,Sale,Refund: Other Reason/Unknown,Solved,159,281,135,No,9
101021,2025-12-15,00:00,Igor,Sale,How to purchase?,Escalated (In progress),28,397,133,No,2
101022,2026-02-24,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,21,450,0,No,3
101023,2026-02-04,00:00,Alex,Installation or Uninstallation,Error during installation,Solved,259,470,81,No,4
101024,2026-02-05,00:00,Elena,Activating and Licensing,Key blocked,Solved,48,262,280,No,6
101025,2026-01-21,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Solved,22,296,279,No,9
101026,2026-01-12,00:00,Dmitriy,General / Other,Not category,Escalated (In progress),126,231,113,No,9
101027,2026-02-04,00:00,Elena,Sale,How to purchase?,Solved,34,294,0,No,1
101028,2025-12-04,00:00,Dmitriy,Sale,How to purchase?,Waiting for user info,7,288,0,No,4
101029,2026-01-08,00:00,Maria,Activating and Licensing,Activating by assigning license,Waiting for user info,264,336,108,No,
101030,2025-12-10,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,114,366,76,No,3
101031,2026-02-03,00:00,Sveta,Installation or Uninstallation,How to install?,Escalated (In progress),49,332,430,No,9
101032,2026-01-13,00:00,Sveta,Installation or Uninstallation,How to install?,Solved,17,393,110,No,9
101033,2025-12-10,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,63,495,575,Yes,
101034,2026-01-21,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,147,249,136,No,9
101035,2026-02-17,00:00,Maria,Activating and Licensing,Key blocked,Escalated (In progress),141,286,290,No,7
101036,2026-02-17,00:00,Igor,Installation or Uninstallation,How to install?,Solved,18,476,582,No,
101037,2026-02-23,00:00,Igor,Installation or Uninstallation,How to install?,Solved,15,434,287,No,5
101038,2026-01-09,00:00,Anna,General / Other,Non support (Prank/Drop),Solved,18,418,0,No,6
101039,2026-01-12,00:00,Anna,Sale,Refund: Other Reason/Unknown,Escalated (In progress),112,371,72,No,4
101040,2026-02-03,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Solved,60,266,93,No,8
101041,2026-01-22,00:00,Elena,Activating and Licensing,Key blocked,Solved,29,339,51,No,8
101042,2025-12-17,00:00,Anna,Sale,How to purchase?,Solved,29,373,128,No,
101043,2025-12-20,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,22,327,425,No,6
101044,2026-02-18,00:00,Sveta,Sale,Refund: Other Reason/Unknown,Waiting for user info,74,450,0,No,
101045,2026-02-16,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Waiting for user info,96,241,144,No,8
101046,2026-02-11,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,19,295,141,No,8
101047,2025-12-30,00:00,Alex,Installation or Uninstallation,Error during installation,Escalated (In progress),13,540,134,No,
101048,2026-01-29,00:00,Maria,Sale,Mistyped email,Waiting for user info,32,335,0,No,7
101049,2026-02-23,00:00,Sveta,Activating and Licensing,Key blocked,Escalated (In progress),7,256,90,No,2
101050,2026-01-17,00:00,Maria,Sale,Mistyped email,Solved,113,350,109,No,7
101051,2026-01-06,00:00,Maria,Installation or Uninstallation,How to install?,Solved,28,411,30,No,8
101052,2026-01-17,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,29,298,0,No,6
101053,2026-02-11,00:00,Maria,General / Other,Not category,Escalated (In progress),201,328,420,No,9
101054,2025-12-19,00:00,Maria,Sale,How to purchase?,Solved,15,329,0,No,8
101055,2025-12-19,00:00,Dmitriy,Installation or Uninstallation,How to install?,Waiting for user info,24,277,412,No,9
101056,2025-12-25,00:00,Dmitriy,General / Other,Not category,Waiting for user info,199,387,45,No,8
101057,2026-02-01,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,25,313,149,No,8
101058,2026-01-13,00:00,Igor,Sale,How to purchase?,Escalated (In progress),119,546,128,Yes,4
101059,2026-01-20,00:00,Dmitriy,Activating and Licensing,Key blocked,Escalated (In progress),93,277,424,No,
101060,2025-12-30,00:00,Sveta,General / Other,Not category,Solved,20,281,149,No,
101061,2026-02-24,00:00,Maria,General / Other,Not category,Solved,35,329,0,No,8
101062,2025-12-12,00:00,Alex,Sale,How to purchase?,Waiting for user info,109,415,110,No,3
101063,2026-02-11,00:00,Sveta,Activating and Licensing,Key blocked,Solved,73,333,139,No,
101064,2025-12-09,00:00,Sveta,Installation or Uninstallation,Error during installation,Waiting for user info,189,369,131,No,9
101065,2025-12-16,00:00,Igor,Sale,Mistyped email,Solved,108,527,0,Yes,
101066,2026-02-16,00:00,Maria,Installation or Uninstallation,How to install?,Escalated (In progress),23,436,64,No,
101067,2026-02-24,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,114,302,125,No,
101068,2026-02-09,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,42,433,58,No,
101069,2026-01-20,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,266,309,0,No,
101070,2026-01-19,00:00,Elena,Sale,Mistyped email,Solved,142,293,0,No,
101071,2025-12-22,00:00,Elena,Sale,Refund: Other Reason/Unknown,Solved,166,396,0,No,6
101072,2026-02-17,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,90,346,274,No,6
101073,2026-02-09,00:00,Dmitriy,Sale,Mistyped email,Waiting for user info,13,270,0,No,
101074,2025-12-24,00:00,Maria,Sale,How to purchase?,Solved,20,380,0,No,7
101075,2026-01-04,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,14,525,119,No,
101076,2026-02-09,00:00,Anna,Activating and Licensing,Activating by assigning license,Waiting for user info,46,323,92,No,8
101077,2025-12-18,00:00,Elena,Sale,Refund: Other Reason/Unknown,Solved,28,343,0,No,7
101078,2026-02-03,00:00,Elena,Activating and Licensing,Key blocked,Solved,155,351,274,No,8
101079,2025-12-30,00:00,Igor,Activating and Licensing,Key blocked,Solved,18,510,133,No,5
101080,2026-01-31,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,36,349,101,No,
101081,2026-01-24,00:00,Elena,Sale,Refund: Other Reason/Unknown,Escalated (In progress),29,395,284,No,
101082,2026-01-05,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,148,293,581,No,9
101083,2025-12-09,00:00,Dmitriy,Sale,How to purchase?,Solved,14,195,0,No,9
101084,2026-01-06,00:00,Maria,Sale,How to purchase?,Waiting for user info,25,361,0,No,6
101085,2026-01-07,00:00,Elena,Installation or Uninstallation,Error during installation,Waiting for user info,235,335,103,No,5
101086,2025-12-30,00:00,Alex,Sale,Mistyped email,Waiting for user info,9,483,0,No,1
101087,2026-01-13,00:00,Elena,Activating and Licensing,Activating by assigning license,Solved,11,332,279,No,9
101088,2025-12-01,00:00,Alex,Activating and Licensing,Key blocked,Solved,109,391,565,No,4
101089,2025-12-09,00:00,Dmitriy,Activating and Licensing,Activating by assigning license,Waiting for user info,127,229,567,No,9
101090,2026-02-06,00:00,Maria,Sale,Mistyped email,Solved,206,299,0,No,
101091,2026-02-11,00:00,Sveta,Activating and Licensing,Key blocked,Solved,172,387,39,No,5
101092,2025-12-12,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,9,455,124,No,7
101093,2026-01-28,00:00,Sveta,Activating and Licensing,Key blocked,Solved,56,341,139,No,4
101094,2025-12-04,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,106,459,36,No,5
101095,2026-02-23,00:00,Maria,Sale,Refund: Other Reason/Unknown,Solved,13,318,0,No,
101096,2025-12-23,00:00,Maria,Sale,How to purchase?,Waiting for user info,27,404,0,No,6
101097,2025-12-20,00:00,Maria,Activating and Licensing,Key blocked,Solved,23,456,583,No,
101098,2026-02-12,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,166,348,427,No,
101099,2025-12-15,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,99,517,586,No,7
101100,2026-01-19,00:00,Sveta,Activating and Licensing,Activating by assigning license,Waiting for user info,43,369,421,No,9
101101,2026-02-24,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,37,392,129,No,
101102,2026-02-10,00:00,Elena,General / Other,Non support (Prank/Drop),Waiting for user info,8,317,0,No,
101103,2026-01-26,00:00,Alex,Sale,Mistyped email,Solved,21,494,121,No,4
101104,2025-12-11,00:00,Alex,Sale,Refund: Other Reason/Unknown,Solved,89,449,30,No,
101105,2026-01-22,00:00,Anna,Activating and Licensing,Key blocked,Waiting for user info,210,315,138,No,
101106,2025-12-04,00:00,Anna,Sale,Mistyped email,Solved,186,328,114,No,9
101107,2025-12-02,00:00,Dmitriy,Installation or Uninstallation,How to install?,Solved,15,231,126,No,9
101108,2025-12-04,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,53,322,124,No,
101109,2026-01-05,00:00,Maria,Activating and Licensing,Key blocked,Waiting for user info,101,297,141,No,
101110,2025-12-11,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,38,377,415,No,
101111,2025-12-08,00:00,Dmitriy,Installation or Uninstallation,Error during installation,Solved,236,198,265,No,8
101112,2026-01-07,00:00,Igor,Installation or Uninstallation,How to install?,Solved,196,507,55,No,
101113,2025-12-02,00:00,Dmitriy,Activating and Licensing,Key blocked,Escalated (In progress),13,279,276,No,8
101114,2025-12-03,00:00,Maria,Activating and Licensing,Activating by assigning license,Waiting for user info,19,363,130,No,
101115,2026-01-26,00:00,Dmitriy,Activating and Licensing,Key blocked,Solved,7,285,125,No,8
101116,2025-12-26,00:00,Maria,Sale,How to purchase?,Solved,10,284,0,No,
101117,2026-02-19,00:00,Elena,Activating and Licensing,Key blocked,Solved,19,307,106,No,
101118,2026-01-07,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,157,314,590,No,9
101119,2025-12-22,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,17,404,74,No,8
101120,2026-02-17,00:00,Alex,Installation or Uninstallation,How to install?,Solved,245,396,89,No,3
101121,2025-12-28,00:00,Alex,Activating and Licensing,Activating by assigning license,Solved,145,441,108,No,6
101122,2025-12-05,00:00,Igor,Activating and Licensing,Activating by assigning license,Waiting for user info,27,447,134,No,
101123,2026-01-01,00:00,Anna,Sale,How to purchase?,Solved,16,318,0,No,5
101124,2026-01-08,00:00,Maria,Activating and Licensing,Activating by assigning license,Waiting for user info,11,345,110,No,
101125,2025-12-29,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,218,311,0,No,5
101126,2026-02-04,00:00,Dmitriy,Sale,Mistyped email,Solved,29,298,0,No,
101127,2026-01-10,00:00,Elena,Installation or Uninstallation,Error during installation,Waiting for user info,198,354,285,No,8
101128,2026-02-01,00:00,Igor,Installation or Uninstallation,Error during installation,Escalated (In progress),122,423,138,No,
101129,2026-02-03,00:00,Sveta,Installation or Uninstallation,Error during installation,Solved,33,422,106,No,5
101130,2026-02-20,00:00,Dmitriy,Sale,How to purchase?,Solved,129,243,0,No,9
101131,2026-01-21,00:00,Igor,Activating and Licensing,Key blocked,Solved,51,498,138,No,3
101132,2026-01-26,00:00,Igor,Sale,How to purchase?,Solved,12,544,0,No,5
101133,2026-01-27,00:00,Dmitriy,Activating and Licensing,Key blocked,Waiting for user info,25,161,277,No,7
101134,2026-01-03,00:00,Anna,Activating and Licensing,Activating by assigning license,Solved,43,304,274,No,9
101135,2025-12-09,00:00,Igor,Activating and Licensing,Activating by assigning license,Solved,28,456,272,No,2
101136,2026-02-12,00:00,Maria,Installation or Uninstallation,Error during installation,Solved,228,255,58,No,3
101137,2026-01-01,00:00,Anna,Sale,How to purchase?,Solved,230,398,0,No,
101138,2026-01-05,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,50,487,131,No,1
101139,2026-01-02,00:00,Dmitriy,Sale,Mistyped email,Solved,56,213,0,No,
101140,2026-02-24,00:00,Maria,Activating and Licensing,Activating by assigning license,Solved,21,229,76,No,4
101141,2025-12-09,00:00,Igor,General / Other,Not category,Solved,46,532,96,No,
101142,2026-01-07,00:00,Sveta,Activating and Licensing,Activating by assigning license,Solved,27,320,124,No,6
101143,2025-12-30,00:00,Anna,Sale,Refund: Other Reason/Unknown,Solved,134,350,0,No,5
101144,2026-02-10,00:00,Sveta,Activating and Licensing,Key blocked,Solved,38,327,60,No,6
101145,2026-01-09,00:00,Elena,Activating and Licensing,Activating by assigning license,Waiting for user info,70,243,129,No,
101146,2025-12-09,00:00,Igor,Installation or Uninstallation,Error during installation,Solved,61,450,109,Yes,2
101147,2025-12-15,00:00,Sveta,Sale,Refund: Other Reason/Unknown,Solved,17,304,0,No,8
101148,2026-02-09,00:00,Elena,Sale,How to purchase?,Waiting for user info,12,390,0,No,7
101149,2026-01-24,00:00,Igor,Sale,Refund: Other Reason/Unknown,Solved,12,481,82,No,4
101150,2025-12-24,00:00,Igor,Activating and Licensing,Key blocked,Waiting for user info,12,450,98,No,
101151,2025-12-10,00:00,Sveta,Sale,Mistyped email,Waiting for user info,27,362,84,No,7
101152,2026-01-27,00:00,Igor,Activating and Licensing,Key blocked,Escalated (In progress),53,410,282,Yes,4
101153,2026-02-01,00:00,Elena,Installation or Uninstallation,Error during installation,Solved,170,376,119,No,7
101154,2026-02-12,00:00,Alex,Installation or Uninstallation,Error during installation,Escalated (In progress),148,411,110,No,2
